Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Name-additional
1,C,Jonah Heim#,28,131,501,457,61,118,28,0,18,95,2,0,40,96,.258,.317,.438,.755,106,200,10,1,0,3,2,heimjo01
2,1B,Nathaniel Lowe*,27,161,724,623,89,163,38,3,17,82,1,0,93,165,.262,.360,.414,.775,114,258,22,5,0,3,2,lowena01
3,2B,Marcus Semien,32,162,753,670,122,185,40,4,29,100,14,3,72,110,.276,.348,.478,.826,126,320,5,5,0,5,1,semiema01
4,SS,Corey Seager*,29,119,536,477,88,156,42,0,33,96,2,1,49,88,.327,.390,.623,1.013,174,297,9,4,0,6,9,seageco01
5,3B,Josh Jung,25,122,515,478,75,127,25,1,23,70,1,3,30,151,.266,.315,.467,.781,113,223,7,5,0,2,0,jungjo01
6,LF,Travis Jankowski*,32,107,287,247,34,65,12,1,1,30,19,1,35,42,.263,.357,.332,.689,93,82,6,2,1,2,0,jankotr01
7,CF,Leody Taveras#,24,143,554,511,67,136,31,3,14,67,14,4,35,117,.266,.312,.421,.733,101,215,3,1,3,4,0,taverle01
8,RF,Adolis García,30,148,632,555,108,136,29,0,39,107,9,1,65,175,.245,.328,.508,.836,127,282,12,6,0,6,0,garciad02
9,DH,Mitch Garver,32,87,344,296,45,80,11,0,19,50,0,0,44,82,.270,.370,.500,.870,138,148,6,3,0,0,1,garvemi01
10,UT,Ezequiel Duran,24,122,439,406,55,112,22,2,14,46,8,4,23,120,.276,.324,.443,.768,110,180,7,7,1,2,1,duranez01
11,OF,Robbie Grossman#,33,115,420,353,56,84,23,1,10,49,1,0,57,98,.238,.340,.394,.734,103,139,8,2,0,8,0,grossro01
12,UT,Josh Smith*,25,90,232,195,29,36,8,1,6,15,1,0,25,55,.185,.304,.328,.633,76,64,3,9,2,1,0,smithjo11
13,LF,Evan Carter*,20,23,75,62,15,19,4,1,5,12,3,0,12,24,.306,.413,.645,1.058,187,40,1,0,0,1,1,carteev01
14,DH,Brad Miller*,33,27,67,56,8,12,4,0,1,6,0,0,10,11,.214,.328,.339,.668,86,19,1,0,0,1,0,millebr02
15,LF,Bubba Thompson,25,37,60,53,10,9,4,1,0,4,4,2,4,16,.170,.237,.283,.520,44,15,0,1,1,1,0,thompbu01
16,UT,Sam Huff,25,21,45,43,5,11,2,0,3,6,0,0,2,17,.256,.289,.512,.801,115,22,1,0,0,0,0,huffsa01
17,OF,J.P. Martínez*,27,17,44,40,7,9,1,0,1,4,0,0,2,16,.225,.250,.325,.575,58,13,0,0,0,2,0,martijp01
18,C,Sandy León#,34,21,44,41,4,6,2,0,0,4,0,0,1,20,.146,.186,.195,.381,6,8,2,1,1,0,0,leonsa01
19,C,Austin Hedges,30,16,25,24,1,5,0,0,0,2,0,0,0,8,.208,.208,.208,.417,16,5,0,0,1,0,0,hedgeau01
20,IF,Jonathan Ornelas,23,8,8,7,2,1,0,0,0,0,0,0,0,4,.143,.250,.143,.393,14,1,0,1,0,0,0,orneljo01
21,P,Josh Sborz,29,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,sborzjo01
22,P,Brock Burke*,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,burkebr01
23,P,Jordan Montgomery*,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,montgjo01
24,P,Spencer Howard,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,howarsp01
25,P,Nathan Eovaldi,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,eovalna01
26,P,John King*,28,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,kingjo01
27,P,Aroldis Chapman*,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,chapmar01
28,P,Glenn Otto,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,ottogl01
29,P,Max Scherzer,38,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,scherma01
30,P,Andrew Heaney*,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,heanean01
31,P,Jon Gray,31,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,grayjo02
32,P,Taylor Hearn*,28,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,hearnta01
33,P,Owen White,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,whiteow01
34,P,Jonathan Hernández,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,hernajo02
35,P,Chris Stratton,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,stratch01
36,P,Grant Anderson,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,andergr01
37,P,Cody Bradford*,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,bradfco01
38,P,Alex Speas,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,speasal01
39,P,Will Smith,33,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,smithwi04
40,P,Ian Kennedy,38,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,kenneia01
41,P,Martín Pérez*,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,perezma02
42,P,Dane Dunning,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,dunnida01
43,P,José Leclerc,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,leclejo01
44,P,Jacob Latz,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,latzja01
45,P,Yerry Rodríguez,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,rodriye01
46,P,Cole Ragans*,25,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,raganco01
47,P,Joe Barlow,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,barlojo01
48,P,Jacob deGrom*,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,degroja01
,,Team Totals,28.4,162,6306,5595,881,1470,326,18,233,845,79,19,599,1416,.263,.337,.452,.790,116,2531,103,53,10,47,17,-9999
,,Rank in 15 AL teams,,,,1,1,1,2,12,1,,14,2,1,7,1,1,1,1,,1,,11,,2,,-9999
,,Non-Pitcher Totals,28.4,162,6305,5594,881,1470,326,18,233,845,79,19,599,1415,.263,.337,.452,.790,116,2531,103,53,10,47,17,-9999
,,Pitcher Totals,7.7,162,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,-9999
